,Country Name,indicator,Indicator Name_y,Indicator Name_x,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,Type
323,Benin,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",27.36133333,27.88725,27.09933333,26.95075,26.961,27.46175,27.24383333,27.56066667,27.56433333,27.46333333,27.2955,27.72975,27.5455,27.50425,27.34591667,28.20758333,27.59233333,27.16041667,27.79383333,27.38091667,27.23058333,27.59791667,27.33558333,27.61616667,27.70391667,27.541999999999998,28.08858333,27.68041667,27.63766667,27.67583333,27.8195,27.96458333,27.872,28.15333333,28.14433333,28.0705,27.69091667,28.15608333,28.32558333,28.06116667,27.75183333,Tobacco
324,Burkina Faso,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",28.33258333,28.82016667,28.01616667,27.90316667,27.77083333,28.34958333,28.44566667,28.48233333,28.76683333,28.4055,28.09283333,28.71508333,28.62866667,28.43683333,28.29783333,29.16383333,28.43575,28.19825,28.80633333,28.45941667,28.131999999999998,28.62108333,28.03933333,28.46958333,28.73908333,28.56916667,28.99291667,28.45116667,28.59141667,28.73216667,28.97816667,28.8835,28.98916667,29.23833333,28.92025,28.98325,28.48958333,29.083000000000002,29.28875,29.06066667,28.63,Tobacco
325,Bangladesh,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.14383333,25.26558333,25.0395,25.14391667,25.20216667,25.04658333,25.039,25.71108333,25.34066667,24.95183333,25.14408333,25.06983333,25.06541667,25.42141667,25.29425,25.64241667,25.70966667,25.30475,25.28175,25.13516667,25.12225,25.00316667,25.26166667,25.41583333,25.44025,24.85925,25.52416667,25.71483333,25.15016667,25.337,25.38033333,25.28083333,25.38633333,25.531999999999996,25.76566667,25.34375,25.3895,25.90491667,25.94033333,25.20508333,25.53358333,Tobacco
326,Bulgaria,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10.69725,10.26333333,10.5875,11.02483333,9.8835,11.05,10.25583333,11.01141667,10.03725,10.75508333,10.614,10.8185,10.74633333,10.27058333,10.69783333,10.42183333,10.75858333,11.10191667,11.59766667,10.18066667,11.02175,10.71341667,12.20041667,10.80966667,10.4285,10.22533333,11.09891667,11.7885,11.90683333,11.62383333,11.68033333,10.953,11.24166667,10.78158333,11.11758333,12.314,11.98775,11.894,11.76633333,11.04783333,12.02758333,Tobacco
327,Brazil,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.09733333,25.16958333,24.5815,24.67675,24.719,25.13233333,24.9275,24.94433333,25.148000000000003,24.98341667,25.23033333,25.35075,25.10991667,24.96566667,25.131,25.56341667,25.17733333,24.87141667,25.27491667,25.29216667,25.25133333,25.35491667,25.45466667,25.55441667,25.33783333,25.55941667,25.95875,25.28658333,25.1965,25.50441667,25.80033333,25.621,25.4965,25.805999999999997,25.517,25.668000000000003,25.41033333,25.60058333,25.81241667,25.42891667,25.71708333,Tobacco
328,Bhutan,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",12.12125,12.38033333,12.19441667,12.24825,12.25933333,12.00475,11.87516667,12.44341667,12.23158333,12.05875,12.045,11.73975,12.29633333,12.40433333,11.99366667,12.3205,12.65616667,12.25033333,12.20558333,11.99466667,11.82683333,12.08775,12.29966667,12.42841667,12.37466667,11.57883333,12.58983333,12.81491667,11.99841667,12.42575,12.18033333,12.23258333,12.20808333,12.44591667,12.854000000000001,12.6995,12.45633333,13.11475,12.94725,12.40025,12.27975,Tobacco
329,Central African Republic,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.45141667,25.80466667,25.14208333,25.26325,25.28616667,25.476999999999997,25.399,25.67658333,25.7865,25.276,25.25716667,25.59016667,25.29541667,25.30883333,25.50566667,25.8675,25.534000000000002,25.31833333,25.71591667,25.69983333,25.09208333,25.74875,25.68275,25.63183333,25.71725,26.04266667,26.20433333,25.46941667,25.61333333,25.71016667,25.81941667,26.01483333,26.14,26.33216667,26.20508333,26.06783333,25.96866667,26.51091667,26.32983333,25.63875,25.6395,Tobacco
330,Canada,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-6.802916667000001,-4.1795,-5.641083332999999,-4.945666667,-4.790416667,-3.84075,-5.3005,-5.00575,-4.416916667,-2.86725,-5.875166667,-4.75175,-4.63425,-4.901166667,-4.843916667,-3.343333333,-4.125166667,-5.073333333,-5.021916667,-4.426666667,-4.928916667,-4.4015,-4.433666667,-4.314333333,-4.941166667,-4.2315,-2.5539166669999998,-3.1863333330000003,-4.025916667,-3.100083333,-4.362833333,-3.8595,-4.923083333,-3.30875,-2.4601666669999998,-4.060916667,-4.29525,-4.135083333,-1.8879166669999998,-3.557083333,-3.1768333330000003,Tobacco
331,Switzerland,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6.903416667,6.961416667000001,7.470083333,7.44725,7.3615,7.37675,6.602666667,7.087416667,6.538416667000001,7.128916667,7.798583333,7.794833333,6.82275,6.881583332999999,7.152083332999999,7.137083333,7.924583332999999,8.135916667,8.255583332999999,7.405,8.059666667,7.6173333329999995,8.821083332999999,7.751916667000001,6.974583332999999,8.212416667000001,7.957999999999999,7.902833332999999,8.562666667,7.97975,8.484833333,8.66975,7.846083332999999,7.573916667000001,8.33775,8.55275,8.109666667,8.300666667,7.2265,8.847333333,8.15925,Tobacco
332,Chile,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",9.586083333,9.413333332999999,9.2915,9.418333333,9.34525,10.01466667,9.958083333,9.79725,9.90375,9.955083333,10.05033333,10.31016667,9.4425,10.03991667,9.8375,10.27158333,9.72525,10.0245,9.83125,9.725416667000001,9.73775,9.944583332999999,10.05433333,9.784916667000001,9.758,10.337,10.29241667,9.829583332999999,9.564083333,9.819666667,9.742416667,10.07841667,10.20583333,9.891833333,10.174,9.489916667000001,10.1625,9.994416667000001,9.712833332999999,10.03225,10.27258333,Tobacco
333,China,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6.814416667000001,7.209583332999999,6.659416667,7.100916667000001,6.471166667,6.8513333329999995,7.048166667,7.074083333,6.950083332999999,6.926416667000001,7.14975,6.925083333,6.517916667000001,6.74025,6.870166667,7.249,7.220833333,7.23975,7.636,7.097166667000001,6.858416667,6.919416667,7.496,7.211583332999999,6.962666667000001,7.3673333329999995,8.051833333,7.84025,7.238083333,7.596416667000001,7.795666667000001,7.522,7.71275,7.4135,7.9479999999999995,8.12675,7.566083333,7.8095,7.548416667000001,7.357083332999999,7.077083332999999,Tobacco
334,Cameroon,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",24.53258333,24.90758333,24.23183333,24.23025,24.29408333,24.68116667,24.50725,24.78691667,24.76875,24.30041667,24.29608333,24.67633333,24.48333333,24.37508333,24.50691667,25.01933333,24.677,24.21875,24.88966667,24.73383333,24.29733333,24.66225,24.63166667,24.818,24.70075,24.81733333,25.32308333,24.65616667,24.613000000000003,24.65191667,24.95025,25.01233333,25.17083333,25.26783333,25.29341667,25.20983333,25.12108333,25.40733333,25.46475,24.87658333,24.877,Tobacco
335,Colombia,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.03958333,25.17875,24.65683333,24.60558333,24.77366667,25.29483333,25.12225,25.20533333,25.43275,25.1445,25.19108333,25.63475,24.88366667,25.01266667,25.01308333,25.6325,25.21341667,24.86358333,25.21916667,25.34183333,25.53358333,25.20641667,25.16241667,25.49283333,25.14991667,25.58,25.87916667,24.87066667,25.03016667,25.41191667,25.57075,25.65533333,25.55391667,25.67083333,25.47658333,25.494,25.15391667,25.61833333,25.68766667,25.24691667,25.38133333,Tobacco
336,Costa Rica,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.05158333,25.95133333,25.49366667,25.48058333,25.77925,26.115,25.89925,25.8735,25.8895,25.7775,26.10791667,26.50933333,25.61183333,25.7485,26.02566667,26.75466667,25.95258333,25.77775,26.29025,26.28991667,26.36175,26.31933333,26.42583333,26.29283333,25.9625,26.80625,26.97408333,25.86441667,26.07216667,26.11433333,26.30675,26.5775,26.5285,26.40425,26.51491667,26.38291667,26.05608333,26.52291667,26.22675,26.11341667,26.281999999999996,Tobacco
337,Cuba,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.77133333,25.68425,25.54975,25.89075,25.50258333,25.65691667,25.62683333,25.67825,25.84816667,25.4865,26.08175,25.86633333,25.63258333,25.67183333,25.87258333,25.92475,25.82475,25.90341667,26.13341667,26.16583333,25.85958333,25.87441667,26.26466667,26.1275,25.80133333,26.63825,26.40708333,25.7975,25.785,25.85641667,26.313000000000002,26.36158333,26.26891667,26.14408333,26.1545,26.27975,26.05475,26.02233333,25.62733333,26.153000000000002,26.059,Tobacco
338,Cyprus,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",18.59433333,18.98991667,18.84033333,18.83583333,18.57608333,19.0565,19.23775,19.55575,18.85008333,19.23191667,18.56641667,18.42433333,18.94333333,19.19775,19.28441667,18.88291667,19.0795,19.08,19.19441667,19.08275,18.04925,18.949,19.802,19.079,19.47558333,18.87625,19.96408333,20.07375,19.442,20.01175,19.72916667,19.73508333,19.59575,19.58708333,19.54016667,19.94533333,20.14475,20.15733333,20.951999999999998,19.68191667,20.012,Tobacco
339,Germany,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",8.054833333,8.402833333,8.970416667,9.093666667,8.6505,8.804833333,7.93275,7.901666667000001,7.72725,8.3205,9.073333332999999,9.185666667000001,8.123,7.613333333,8.085083333,7.58925,9.195583333,9.679833333,9.6895,8.523083332999999,9.505833333,8.6335,9.847000000000001,9.0335,7.374416667,9.048666667,9.17175,9.62075,10.02041667,9.090416667000001,9.637333332999999,9.49425,9.053416667,9.128416667,9.706,9.9975,9.642166667,9.359166667,8.009,9.819583332999999,9.227166667,Tobacco
340,Dominican Republic,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.64808333,25.905,25.425,25.6035,25.4905,26.02908333,25.958000000000002,25.76775,26.36616667,26.10225,25.96375,26.25616667,25.75816667,25.765,25.93208333,26.29491667,26.11525,25.90058333,26.17116667,26.05341667,25.94133333,25.9165,26.28058333,26.35775,25.87075,26.69725,26.67633333,26.17283333,25.88041667,26.34066667,26.58125,26.62633333,26.35875,26.52116667,26.58566667,26.625999999999998,26.19925,26.42308333,26.45558333,26.25075,26.34008333,Tobacco
341,Algeria,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",22.69816667,22.88616667,22.541,22.71641667,22.35675,23.54608333,23.16183333,23.39683333,23.16016667,23.57925,23.09416667,23.683000000000003,23.06308333,23.52625,23.25666667,24.24775,23.81566667,23.72433333,24.01441667,23.01108333,22.767,23.45083333,23.64208333,23.7225,23.73433333,23.95516667,23.92058333,24.29941667,24.03225,24.72441667,24.263,24.39366667,23.916,24.22258333,24.20083333,24.06533333,23.95025,24.15433333,25.21566667,24.14416667,23.95483333,Tobacco
342,Ecuador,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",22.48566667,22.08216667,21.69591667,21.57183333,21.98025,22.193,22.08675,22.29141667,22.336,22.16766667,22.47725,22.94666667,21.88608333,21.83825,22.0715,22.84708333,22.13091667,21.87641667,22.43475,22.5295,22.6115,22.42158333,22.21708333,22.57416667,22.0325,23.08291667,23.121,21.90216667,22.026,22.23608333,22.76366667,22.66833333,22.64791667,22.5295,22.60316667,22.35975,22.22425,22.67716667,22.63991667,22.33666667,22.44591667,Tobacco
343,Spain,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",12.81066667,13.42016667,13.32416667,13.37425,13.435,13.5485,13.71666667,13.83166667,13.60425,14.27325,14.205,14.1945,13.36575,14.13183333,13.87625,14.46091667,14.16133333,15.04591667,14.76208333,14.00716667,13.95525,13.50066667,14.651,15.07216667,14.15125,15.10591667,14.552,14.3665,14.46875,14.61608333,14.64791667,14.99691667,14.39641667,14.30358333,15.10591667,14.24133333,14.2295,14.96808333,14.245999999999999,15.32108333,14.58,Tobacco
344,Ethiopia,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",23.250999999999998,23.44625,22.79225,22.84766667,22.99991667,23.13725,23.11725,23.32941667,23.642,23.15458333,23.2555,23.49333333,23.191999999999997,22.91658333,23.19325,23.62658333,23.51908333,22.855999999999998,23.37958333,23.41241667,23.2395,22.98875,23.20866667,23.3965,23.35858333,23.42383333,23.68941667,23.44683333,23.76258333,23.6615,23.82325,23.85716667,23.77866667,23.89691667,23.77808333,23.724,23.60258333,24.27358333,23.9275,24.07416667,23.97616667,Tobacco
345,Fiji,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.15291667,25.67966667,25.55083333,25.666999999999998,25.42308333,25.11383333,25.00025,25.25108333,25.28158333,25.4285,25.25941667,25.27041667,25.54783333,25.47283333,25.01475,25.16266667,25.91991667,25.44533333,25.4005,25.348000000000003,25.29633333,25.00716667,25.14875,25.715999999999998,25.86108333,25.32341667,25.86533333,25.68666667,25.83716667,25.75141667,25.71333333,25.44666667,25.50775,25.64341667,25.6315,26.05533333,25.73016667,25.22741667,25.9185,25.72283333,25.47825,Tobacco
346,France,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",12.59441667,12.88716667,13.04041667,12.9625,13.27833333,13.01658333,12.657,12.83641667,12.55583333,13.08066667,13.67941667,13.48783333,12.86825,12.628,12.87166667,12.95516667,13.58091667,13.93008333,14.03883333,13.1395,13.46291667,13.15016667,14.15616667,13.89975,13.01391667,14.095999999999998,13.72066667,13.90491667,13.96733333,13.6965,14.04816667,14.33791667,13.66408333,13.69425,14.14383333,13.89658333,13.5815,13.94166667,13.11541667,14.47958333,13.70716667,Tobacco
347,Georgia,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",7.990416667000001,7.851833332999999,8.251,8.736916667000001,7.7195,8.305416667000001,8.409916667000001,9.565083332999999,8.783083332999999,9.44175,7.979666667,8.613083332999999,8.51825,8.372166667,8.797166667,8.169916667,8.206333333,8.936583333,8.84425,8.857083333,7.390916667000001,7.3978333329999995,8.718333333,9.427583333,9.117916667000001,8.550666667,9.85875,9.769166667,9.311166667,9.86175,9.206,8.804583333,9.218583333,9.4135,9.40375,9.525916667,9.308583333,9.552083332999999,11.10241667,8.52375,9.787333333,Tobacco
348,Ghana,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.85666667,27.372,26.69916667,26.57025,26.38033333,27.01966667,26.81416667,27.14466667,27.07941667,27.01816667,26.801,27.31766667,27.17716667,26.93891667,26.89191667,27.78275,27.24425,27.000999999999998,27.24475,26.96941667,26.83325,27.08891667,26.96608333,27.21225,27.13083333,27.07291667,27.6635,27.11991667,27.24591667,27.27875,27.40108333,27.5335,27.41583333,27.60116667,27.58158333,27.62766667,27.36783333,27.55758333,27.935,27.59975,27.2795,Tobacco
349,Guinea,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.74358333,26.03675,25.46725,25.33858333,25.24433333,25.79975,25.66283333,25.9315,26.08225,25.862,25.58166667,26.18858333,25.82541667,25.81908333,25.5275,26.30658333,25.93233333,25.735,26.01116667,26.05066667,25.78408333,26.02783333,25.75541667,25.94608333,26.10075,25.98566667,26.51966667,25.84191667,25.96916667,26.2885,26.51483333,26.40975,26.40416667,26.50725,26.12058333,26.31733333,26.28775,26.32566667,26.59725,26.343000000000004,26.06316667,Tobacco
350,Greece,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",14.70375,14.69641667,14.68641667,14.72858333,14.2085,15.298,14.62,15.1565,14.55691667,14.9465,14.76241667,14.61033333,14.87891667,15.218,15.1365,14.90683333,15.09183333,14.87891667,15.49933333,14.41283333,14.78533333,15.04058333,16.04466667,15.10225,14.84675,14.76325,15.50608333,15.99216667,15.67333333,15.93158333,15.62233333,15.47258333,15.45566667,15.17533333,15.21266667,16.08325,16.05491667,15.95616667,16.37125,15.26133333,16.0395,Tobacco
351,Guatemala,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",23.72166667,23.63633333,23.11516667,23.41875,22.98291667,23.50958333,23.50825,23.56525,23.67883333,23.37566667,23.77666667,23.889,23.28975,23.32316667,23.397,23.68108333,23.64725,23.31008333,23.5995,23.87758333,23.79075,23.77633333,24.02166667,23.96066667,23.45008333,24.07683333,24.3065,23.41841667,23.42883333,23.58441667,23.83358333,23.99383333,23.79791667,23.94825,23.80825,23.8185,23.48208333,23.93991667,23.68758333,23.82083333,23.84816667,Tobacco
352,Guyana,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.09216667,26.13783333,25.84091667,25.87616667,26.00408333,26.2935,26.30616667,26.4025,26.45575,26.2045,26.35308333,26.65375,25.88725,25.97366667,26.29183333,26.91283333,26.40925,26.11366667,26.56575,26.44175,26.50358333,26.31041667,26.43025,26.888,26.48758333,26.73616667,27.1385,26.42375,26.39358333,26.576999999999998,26.60808333,27.00366667,26.8715,27.06833333,26.82108333,26.70875,26.619,27.10158333,27.11608333,26.68341667,26.80016667,Tobacco
353,Honduras,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.19866667,25.11175,24.646,24.87066667,24.67425,25.1945,25.12666667,25.18466667,25.16875,24.89633333,25.17708333,25.62466667,24.8815,25.02216667,24.9495,25.314,25.27116667,24.91633333,25.2095,25.3375,25.46158333,25.291999999999998,25.67583333,25.83216667,25.17933333,25.83966667,26.09925,25.21883333,25.15366667,25.15475,25.43258333,25.54875,25.46391667,25.62641667,25.58991667,25.38341667,25.10783333,25.51858333,25.24566667,25.47425,25.26058333,Tobacco
354,Croatia,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",11.49416667,11.24833333,11.74516667,11.94858333,11.04158333,11.92641667,10.76666667,11.77766667,10.68525,11.5085,11.92191667,11.93483333,11.194,11.15183333,11.404000000000002,11.39866667,11.98991667,12.09608333,12.43441667,11.33325,12.54908333,11.93158333,13.11,11.88175,11.12575,11.82741667,12.10091667,12.3165,13.22641667,12.411,12.89891667,12.567,11.91941667,11.37625,12.24166667,13.0665,12.97708333,12.87508333,11.96083333,12.75516667,12.9735,Tobacco
355,Haiti,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.443,26.58125,26.19816667,26.405,26.32225,26.75866667,26.70733333,26.5265,27.03083333,26.75583333,26.76266667,27.05208333,26.51216667,26.51875,26.66341667,26.95241667,26.88541667,26.65666667,26.94291667,26.854,26.67183333,26.61958333,27.10525,27.10425,26.65608333,27.54583333,27.39541667,26.85016667,26.59858333,27.01375,27.24966667,27.33433333,27.17766667,27.18058333,27.22225,27.28825,26.92716667,27.14516667,27.00233333,26.94358333,27.04508333,Tobacco
356,Hungary,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10.18975,9.753666667000001,10.38891667,10.52241667,9.574083332999999,10.29816667,9.1765,10.27125,8.896916667000001,10.05866667,10.18658333,10.6155,9.837166667,9.092333333,9.776666667,9.53775,10.224,10.63375,10.92033333,9.680166667,10.99633333,10.12091667,11.54541667,10.30275,9.357000000000001,9.871916667,10.36183333,10.655,11.70033333,10.52375,11.43208333,10.59791667,10.3115,9.942583333,10.62908333,11.70725,11.53108333,11.38108333,10.34783333,10.877,11.29366667,Tobacco
357,Indonesia,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.06191667,26.22183333,25.89708333,25.8985,25.78083333,25.9025,25.98508333,26.06,26.03025,26.03091667,25.94175,26.23833333,25.77325,25.99408333,26.05716667,26.36833333,26.25066667,26.054000000000002,26.23783333,26.07516667,26.17016667,26.13883333,26.08425,26.22966667,26.215,26.37191667,26.75475,26.1335,26.19025,26.32975,26.529,26.4455,26.43483333,26.45375,26.38175,26.29308333,26.06525,26.455,26.537,26.20225,26.32208333,Tobacco
358,India,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",24.27216667,24.38658333,24.17575,23.86216667,24.19958333,24.28891667,24.00733333,24.55358333,24.59308333,24.22841667,24.21825,23.938000000000002,24.18508333,24.48633333,24.2945,24.78908333,24.72775,24.16233333,24.17816667,24.31175,24.22291667,24.40866667,24.29641667,24.42975,24.43691667,24.04733333,24.75541667,24.65983333,24.498,24.58191667,24.913,24.64991667,24.63458333,24.49541667,24.73208333,24.64991667,24.406,25.14666667,25.05083333,24.41558333,24.64083333,Tobacco
359,Iraq,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",21.17716667,22.04008333,21.65375,21.81341667,21.57025,22.21841667,22.40675,23.28566667,22.37758333,22.419,21.18516667,21.53483333,21.842,22.203000000000003,22.32433333,22.60766667,22.05858333,22.33841667,22.5415,22.28033333,20.68583333,21.90308333,22.64241667,22.430999999999997,23.01375,21.92116667,23.45541667,23.49333333,22.98883333,23.51708333,22.89558333,22.95941667,22.77891667,22.69608333,22.90433333,23.015,23.11816667,22.99808333,24.65033333,22.59325,23.42891667,Tobacco
360,Israel,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",19.52966667,19.7835,19.69333333,19.66633333,19.60858333,19.93566667,20.19225,20.65775,20.04075,20.01941667,19.31825,19.20058333,19.73041667,20.21616667,19.99816667,19.95183333,20.06025,19.902,20.12983333,20.02191667,19.02866667,19.97541667,20.50033333,20.04333333,20.52808333,19.82316667,20.96641667,20.89216667,20.23041667,20.92975,20.72833333,20.614,20.4905,20.43775,20.40916667,20.70158333,20.93008333,20.83141667,22.31116667,20.33125,21.00608333,Tobacco
361,Italy,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",12.71683333,12.7985,12.80758333,12.93716667,12.50316667,13.03875,12.37366667,12.89816667,12.23958333,12.77675,13.43991667,13.18833333,12.48633333,13.05833333,13.13283333,13.1765,13.50766667,13.32916667,13.71691667,12.8535,13.58175,13.40966667,14.28483333,13.23408333,13.007,13.83883333,13.66233333,13.763,14.1255,13.95425,13.934000000000001,14.29691667,13.55983333,13.02858333,13.78733333,14.07333333,13.88125,14.05291667,13.32491667,14.17316667,14.079,Tobacco
362,Jamaica,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.40633333,26.51025,26.03375,26.26475,26.29708333,26.558000000000003,26.39391667,26.34033333,26.66283333,26.37958333,26.66033333,26.84641667,26.35533333,26.23783333,26.32091667,26.86283333,26.736,26.43841667,26.74025,26.68783333,26.72041667,26.523000000000003,26.910999999999998,26.89391667,26.47483333,27.19916667,27.23558333,26.53566667,26.46941667,26.70308333,27.00075,27.06583333,26.90383333,26.835,27.03416667,27.01391667,26.6215,26.86016667,26.52125,26.64058333,26.88508333,Tobacco
363,Jordan,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",19.116,19.49775,19.3785,19.27158333,19.22983333,19.71125,19.99683333,20.50825,19.845,19.76991667,18.85091667,18.918,19.35741667,19.916,19.74175,19.89658333,19.811,19.75366667,19.92158333,19.79175,18.60491667,19.67991667,20.26558333,19.84791667,20.422,19.48458333,20.77358333,20.62116667,20.04525,20.73083333,20.32283333,20.33141667,20.25525,20.13741667,20.17333333,20.43975,20.57275,20.4985,22.228,20.1145,20.82025,Tobacco
364,Japan,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",12.59216667,12.41475,11.7905,12.337,11.7475,12.19825,12.50533333,12.84258333,11.79508333,11.62941667,12.33633333,12.12191667,11.65991667,12.28133333,11.69141667,12.54383333,11.96766667,12.91175,13.59058333,12.78316667,12.48425,12.05516667,13.22975,12.47541667,12.08283333,12.75241667,13.24475,13.08008333,12.83383333,12.45,12.83733333,12.507,13.43566667,12.55591667,12.75708333,13.19216667,12.87491667,12.93383333,13.21558333,12.73775,12.56566667,Tobacco
